facility_name,facility_type_code,facility_type,address,city,zip_code,county,latitude,longitude,trauma_center_flag,fips_county_code,is_primary_care,is_hospital,is_emergency_department_proxy,has_valid_coordinates
CARING HEART HOME HEALTH INC,HHA,HOME HEALTH AGENCY,"24301 SOUTHLAND DR, SUITE 401",HAYWARD,94545,Alameda,37.65330061,-122.1052277,,6001,False,False,False,True
CARMEN HOUSE,CLHF,CONGREGATE LIVING HEALTH FACILITY,2863 CARMEN AVE,LIVERMORE,94550,Alameda,37.675323,-121.7592675,,6001,False,False,False,True
CASA DEL SOL,COMTYC,PRIMARY CARE CLINIC,1501 FRUITVALE AVENUE,OAKLAND,94601,Alameda,37.779039,-122.225454,,6001,True,False,False,True
CASTRO VALLEY DIALYSIS,ESRD/CDC,CHRONIC DIALYSIS CLINIC,20359 LAKE CHABOT RD,CASTRO VALLEY,94546,Alameda,37.696167,-122.0870475,,6001,False,False,False,True
CENTER FOR ELDERS INDEPENDENCE,COMTYC,PRIMARY CARE CLINIC,"7200 BANCROFT AVE, SUITE 188",OAKLAND,94605,Alameda,37.767672,-122.1770115,,6001,True,False,False,True
CENTER FOR ELDERS INDEPENDENCE/HHA,HHA,HOME HEALTH AGENCY,1955 SAN PABLO AVENUE,OAKLAND,94612,Alameda,37.809873,-122.273415,,6001,False,False,False,True
CENTER FOR ELDERS' INDEPENDENCE,COMTYC,PRIMARY CARE CLINIC,1850 FAIRWAY DR,SAN LEANDRO,94577,Alameda,37.704528,-122.164893,,6001,True,False,False,True
CENTERWELL ASIAN AMERICAN HOME HEALTH,HHA,HOME HEALTH AGENCY,"1301 MARINA VILLAGE PKWY, SUITE 103",ALAMEDA,94501,Alameda,37.785996,-122.2747965,,6001,False,False,False,True
CENTRAL HEALTH CENTER,FQHC,PRIMARY CARE CLINIC,470 27TH ST,OAKLAND,94612,Alameda,37.816362,-122.2666245,,6001,True,False,False,True
CENTRAL OAKLAND COMMUNITY MENTAL HEALTH CENTER,UNLICEN,OTHER,285 17TH ST,OAKLAND,94612,Alameda,37.805013,-122.2658145,,6001,False,False,False,True
CENTRE FOR NEURO SKILLS - SAN FRANCISCO,REHABC,REHABILITATION CLINIC,"2200 POWELL ST, SUITE 600",EMERYVILLE,94608,Alameda,37.838799,-122.3011845,,6001,False,False,False,True
CHAPARRAL HOUSE,SNF,SKILLED NURSING FACILITY,1309 ALLSTON WAY,BERKELEY,94702,Alameda,37.867518,-122.285601,,6001,False,False,False,True
CHARU S. DAVE,UNLICEN,OTHER,1895 MOWRY AVE,FREMONT,94538,Alameda,37.559385,-121.9804245,,6001,False,False,False,True
CHENEY HOME ICF-DD/N,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,1644 CHENEY LANE,HAYWARD,94545,Alameda,37.635867,-122.0891175,,6001,False,False,False,True
CHENEY HOME ICF-DD/N II,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,2166 BOCA RATON STREET,HAYWARD,94545,Alameda,37.633968,-122.0976135,,6001,False,False,False,True
CHENMING & MARGARET HU MEDICAL CENTER,COMTYC,PRIMARY CARE CLINIC,818 WEBSTER ST,OAKLAND,94607,Alameda,37.79937,-122.27094,,6001,True,False,False,True
CHERISHAVEN HOSPICE,HOSPICE,HOSPICE,"2363 MARINER SQUARE DR, SUITE 146",ALAMEDA,94501,Alameda,37.789263,-122.2772175,,6001,False,False,False,True
CHERRYLAND ELEMENTARY SCHOOL,COMTYC,PRIMARY CARE CLINIC,456 LAUREL AVE,HAYWARD,94541,Alameda,37.672371,-122.095692,,6001,True,False,False,True
CITRON WAY ICF/DD-H,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,1159 CITRON WAY,HAYWARD,94545,Alameda,37.645839,-122.1033465,,6001,False,False,False,True
CLINICA ALTA VISTA,COMTYC,PRIMARY CARE CLINIC,1515 FRUITVALE AVE,OAKLAND,94601,Alameda,37.77921,-122.2254045,,6001,True,False,False,True
COLLEGE OF ALAMEDA DENTAL CLINIC,COMTYC,PRIMARY CARE CLINIC,"555 RALPH APPEZZATO MEMORIAL PKWY, BUILDING A-218",ALAMEDA,94501,Alameda,37.78151201,-122.279319,,6001,True,False,False,True
COLLEGE OF ALEMEDA HEAD START,COMTYC,PRIMARY CARE CLINIC,555 RALPH APPEZZATO MEMORIAL PKWY,ALAMEDA,94501,Alameda,37.78128,-122.2796925,,6001,True,False,False,True
"COMMUNITY CARE SERVICES, INC.",HHA,HOME HEALTH AGENCY,"8105 EDGEWATER DR, SUITE 200",OAKLAND,94621,Alameda,37.739142,-122.2015815,,6001,False,False,False,True
COUNTRY DRIVE POST ACUTE,SNF,SKILLED NURSING FACILITY,2500 COUNTRY DRIVE,FREMONT,94536,Alameda,37.557018,-121.98492,,6001,False,False,False,True
COUNTY OF ALAMEDA,FQHC,PRIMARY CARE CLINIC,384 14TH ST,OAKLAND,94612,Alameda,37.8038779,-122.2695003,,6001,True,False,False,True
COURT PROGRAM,UNLICEN,OTHER,1844 ADDISON ST,BERKELEY,94703,Alameda,37.870308,-122.273424,,6001,False,False,False,True
CREEKVIEW SKILLED NURSING,SNF,SKILLED NURSING FACILITY,2900 STONERIDGE DRIVE,PLEASANTON,94588,Alameda,37.695087,-121.855158,,6001,False,False,False,True
"CRESCENT HEALTHCARE, INC.",HHA,HOME HEALTH AGENCY,"25901 INDUSTRIAL BLVD, BUILDING E",HAYWARD,94545,Alameda,37.632591,-122.112954,,6001,False,False,False,True
CRESTWOOD MANOR - FREMONT,SNF,SKILLED NURSING FACILITY,4303 STEVENSON BOULEVARD,FREMONT,94538,Alameda,37.537524,-121.977216,,6001,False,False,False,True
CRESTWOOD TREATMENT CENTER,SNF,SKILLED NURSING FACILITY,2171 MOWRY AVENUE,FREMONT,94538,Alameda,37.558332,-121.9826025,,6001,False,False,False,True
CROSSROADS HOME HEALTH & HOSPICE,HHA,HOME HEALTH AGENCY,"333 HEGENBERGER RD, SUITE 710",OAKLAND,94621,Alameda,37.73573315,-122.1983719,,6001,False,False,False,True
CROSSROADS HOME HEALTH & HOSPICE,HOSPICE,HOSPICE,"7700 EDGEWATER DR, SUITE 225",OAKLAND,94621,Alameda,37.744047,-122.2033275,,6001,False,False,False,True
DANVILLE POST ACUTE REHABILITATION,SNF,SKILLED NURSING FACILITY,336 DIABLO ROAD,DANVILLE,94526,Alameda,37.82331,-121.996935,,6001,False,False,False,True
DAVIS STREET PRIMARY CARE CLINIC,COMTYC,PRIMARY CARE CLINIC,3081 TEAGARDEN STREET,SAN LEANDRO,94577,Alameda,37.704987,-122.1534495,,6001,True,False,False,True
DEBRA HAEGEL,UNLICEN,OTHER,"3022 EAST 14TH STREET, SUITE 404",OAKLAND,94601,Alameda,37.77856352,-122.2276737,,6001,False,False,False,True
DEVOTION HOME HEALTH CARE INC,HHA,HOME HEALTH AGENCY,"24301 SOUTHLAND DR, SUITE 214C",HAYWARD,94545,Alameda,37.6533,-122.1052275,,6001,False,False,False,True
"DEVOTION HOSPICE CARE, INC.",HOSPICE,HOSPICE,"24301 SOUTHLAND DR, SUITE 214D",HAYWARD,94545,Alameda,37.6533,-122.1052275,,6001,False,False,False,True
DIALYSIS ACCESS CENTER A MEDICAL CORPORATION,ASC,SURGICAL CLINIC,3012 SUMMIT ST,OAKLAND,94609,Alameda,37.81935,-122.2639245,,6001,False,False,False,True
"DIRECT HOSPICE CARE, INC.",HOSPICE,HOSPICE,"11700 DUBLIN BLVD, SUITE 100/110",DUBLIN,94568,Alameda,37.70100802,-121.940675,,6001,False,False,False,True
"DIVINE GLOBAL CARE HOME HEALTH, LLC",HHA,HOME HEALTH AGENCY,"3939 SMITH ST, SUITE 1 A",UNION CITY,94587,Alameda,37.596734,-122.079608,,6001,False,False,False,True
DRIFTWOOD HEALTHCARE CENTER - HAYWARD,SNF,SKILLED NURSING FACILITY,19700 HESPERIAN BOULEVARD,HAYWARD,94541,Alameda,37.668384,-122.118678,,6001,False,False,False,True
DYNAMICARE HOME HEALTH,HHA,HOME HEALTH AGENCY,"46560 FREMONT BLVD, SUITE 115",FREMONT,94538,Alameda,37.483605,-121.9449735,,6001,False,False,False,True
"E & J CARE PROVIDER, INC",ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,3262 SANTA ISABELLA COURT,UNION CITY,94587,Alameda,37.592064,-122.0667345,,6001,False,False,False,True
"EAST BAY ENDOSCOPY CENTER, L.P.",ASC,SURGICAL CLINIC,"5858 HORTON ST, SUITE 100",EMERYVILLE,94608,Alameda,37.839996,-122.290614,,6001,False,False,False,True
EAST BAY ENDOSURGERY CENTER,ASC,SURGICAL CLINIC,"300 FRANK H OGAWA PLAZA, SUITE 135",OAKLAND,94612,Alameda,37.80576,-122.2710525,,6001,False,False,False,True
EAST BAY PERITONEAL DIALYSIS CENTER,ESRD,CHRONIC DIALYSIS CLINIC,"13939 E 14TH ST, SUITE 110",SAN LEANDRO,94578,Alameda,37.713699,-122.140899,,6001,False,False,False,True
EAST BAY POST-ACUTE,SNF,SKILLED NURSING FACILITY,20259 LAKE CHABOT ROAD,CASTRO VALLEY,94546,Alameda,37.696851,-122.0872005,,6001,False,False,False,True
EAST BAY SPECIAL SURGERY,ASC,SURGICAL CLINIC,"80 GRAND AVE, SUITE 100",OAKLAND,94612,Alameda,37.81149146,-122.2655988,,6001,False,False,False,True
EASTMONT WELLNESS,FQHC,PRIMARY CARE CLINIC,"6955 FOOTHILL BOULEVARD, SUITE 200",OAKLAND,94605,Alameda,37.76895,-122.173362,,6001,True,False,False,True
EDEN COMMUNITY MENTAL HEALTH CENTER,UNLICEN,OTHER,15400 FOOTHILL BLVD,SAN LEANDRO,94578,Alameda,37.707795,-122.11884,,6001,False,False,False,True
EDEN HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,27350 TAMPA AVENUE,HAYWARD,94544,Alameda,37.634877,-122.0764365,,6001,False,False,False,True
EDEN MEDICAL CENTER,GACH,GENERAL ACUTE CARE HOSPITAL,20103 LAKE CHABOT ROAD,CASTRO VALLEY,94546,Alameda,37.697022,-122.087349,LEVEL II,6001,False,True,True,True
ELENA'S ICF/DD-H,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,25611 BELHAVEN STREET,HAYWARD,94545,Alameda,37.642374,-122.100138,,6001,False,False,False,True
ELENA'S ICF/DD-H #2,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,1240 RADCLIFF LN,HAYWARD,94545,Alameda,37.642311,-122.0966325,,6001,False,False,False,True
ELENA'S ICF/DD-H #3,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,1162 MERRITT LN,HAYWARD,94545,Alameda,37.643616,-122.0971455,,6001,False,False,False,True
"ELITE SURGICAL SERVICES, LLC",ASC,SURGICAL CLINIC,"1860 MOWRY AVENUE, SUITE 401",FREMONT,94538,Alameda,37.558296,-121.9786875,,6001,False,False,False,True
ELMWOOD CARE CENTER,SNF,SKILLED NURSING FACILITY,2829 SHATTUCK AVENUE,BERKELEY,94705,Alameda,37.85742,-122.266035,,6001,False,False,False,True
EMCARE HOME HEALTH INC,HHA,HOME HEALTH AGENCY,"39675 CEDAR BLVD, SUITE 255",NEWARK,94560,Alameda,37.52019599,-121.996446,,6001,False,False,False,True
EMMANUEL POST ACUTE CARE - HAYWARD,SNF,SKILLED NURSING FACILITY,26660 PATRICK AVENUE,HAYWARD,94544,Alameda,37.640493,-122.080482,,6001,False,False,False,True
ENCINAL HIGH SCHOOL-BASED HEALTH CENTER (NAHC),COMTYC,PRIMARY CARE CLINIC,210 CENTRAL AVE,ALAMEDA,94501,Alameda,37.772154,-122.2896915,,6001,True,False,False,True
ENERGY WORKERS HEALTHCARE,HHA,HOME HEALTH AGENCY,"7567 AMADOR VALLEY BLVD, SUITE 307",DUBLIN,94568,Alameda,37.70955,-121.9309425,,6001,False,False,False,True
EQUI CARE,HHA,HOME HEALTH AGENCY,"24301 SOUTHLAND DR, SUITE B6",HAYWARD,94545,Alameda,37.6533,-122.1052275,,6001,False,False,False,True
ESSENTIALS HOME HEALTH,HHA,HOME HEALTH AGENCY,"24301 SOUTHLAND DRIVE, SUITE 611",HAYWARD,94545,Alameda,37.6533,-122.1052275,,6001,False,False,False,True
ESSENTIALS HOSPICE,HOSPICE,HOSPICE,"799 FLETCHER LN, UNIT 101",HAYWARD,94544,Alameda,37.66557817,-122.0801474,,6001,False,False,False,True
EVERGREEN,CLHF,CONGREGATE LIVING HEALTH FACILITY,1710 MOUNT DIABLO WAY,LIVERMORE,94551,Alameda,37.717263,-121.7301885,,6001,False,False,False,True
EXCELL HEALTH CARE CENTER,SNF,SKILLED NURSING FACILITY,3025 HIGH STREET,OAKLAND,94619,Alameda,37.785087,-122.2006995,,6001,False,False,False,True
EXCELSIOR SURGERY CENTER LLC,ASC,SURGICAL CLINIC,"1320 EL CAPITAN DR, SUITE 120",DANVILLE,94526,Alameda,37.784259,-121.9668615,,6001,False,False,False,True
EYE MD LASER AND SURGERY CENTER,ASC,SURGICAL CLINIC,481 30TH ST,OAKLAND,94609,Alameda,37.81925193,-122.2664642,,6001,False,False,False,True
FAIRMONT HOSPITAL,GACH,GENERAL ACUTE CARE HOSPITAL,15400 FOOTHILL BOULEVARD,SAN LEANDRO,94578,Alameda,37.707795,-122.11884,,6001,False,True,True,True
FAIRVIEW ELEMENTARY SCHOOL,COMTYC,PRIMARY CARE CLINIC,23515 MAUD AVE,HAYWARD,94541,Alameda,37.680408,-122.0527215,,6001,True,False,False,True
FAMILY HEALTH & WELLNESS REHABILITATION,UNLICEN,OTHER,15051 HESPERIAN BLVD,SAN LEANDRO,94578,Alameda,37.703484,-122.1304005,,6001,False,False,False,True
FAMILY OPTICAL I,COMTYC,PRIMARY CARE CLINIC,"3060 E 9TH STREET, SUITE B",OAKLAND,94601,Alameda,37.77387711,-122.2290515,,6001,True,False,False,True
FRANCINE MANUEL,UNLICEN,OTHER,"400 29TH ST, SUITE 204",OAKLAND,94609,Alameda,37.818036,-122.265162,,6001,False,False,False,True
FRANK KIANG MEDICAL CENTER,COMTYC,PRIMARY CARE CLINIC,"250 E 18TH ST, FL 2",OAKLAND,94606,Alameda,37.80027,-122.252535,,6001,True,False,False,True
FRANKLIN ELEMENTARY SCHOOL,COMTYC,PRIMARY CARE CLINIC,"915 FOOTHILL BLVD, ROOM 35",OAKLAND,94606,Alameda,37.79328598,-122.248618,,6001,True,False,False,True
FREMONT AMBULATORY SURGERY CENTER LP,ASC,SURGICAL CLINIC,"39350 CIVIC CENTER DRIVE, SUITE 100",FREMONT,94538,Alameda,37.554453,-121.9753305,,6001,False,False,False,True
FREMONT AT HOME,ESRD,CHRONIC DIALYSIS CLINIC,39355 CALIFORNIA ST,FREMONT,94538,Alameda,37.547046,-121.9824,,6001,False,False,False,True
FREMONT DIALYSIS,ESRD/CDC,CHRONIC DIALYSIS CLINIC,2599 STEVENSON BOULEVARD,FREMONT,94538,Alameda,37.550799,-121.972815,,6001,False,False,False,True
FREMONT HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,39022 PRESIDIO WAY,FREMONT,94538,Alameda,37.544454,-121.9908645,,6001,False,False,False,True
FREMONT HOSPITAL,APH,ACUTE PSYCHIATRIC HOSPITAL,39001 SUNDALE DRIVE,FREMONT,94538,Alameda,37.546461,-121.979835,,6001,False,True,False,True
FRESENIUS KIDNEY CARE UNION CITY,ESRD/CDC,CHRONIC DIALYSIS CLINIC,"1320 DECOTO RD, SUITE 100",UNION CITY,94587,Alameda,37.591659,-122.019453,,6001,False,False,False,True
FRESENIUS MEDICAL CARE FREMONT,ESRD/CDC,CHRONIC DIALYSIS CLINIC,39505 PASEO PADRE PKWY,FREMONT,94538,Alameda,37.549809,-121.974678,,6001,False,False,False,True
FRICK HEALTH CENTER (NAHC),COMTYC,PRIMARY CARE CLINIC,2845 64TH AVE,OAKLAND,94605,Alameda,37.77099385,-122.1842884,,6001,True,False,False,True
FRUITVALE COMMUNITY TESTING CENTER,COMTYC,PRIMARY CARE CLINIC,3601 E 12TH ST,OAKLAND,94601,Alameda,37.77488724,-122.2223435,,6001,True,False,False,True
FRUITVALE COMMUNITY TESTING CENTER 2,COMTYC,PRIMARY CARE CLINIC,3709 E 12TH ST,OAKLAND,94601,Alameda,37.77372,-122.2214625,,6001,True,False,False,True
FRUITVALE COMMUNITY TESTING SITE 3,COMTYC,PRIMARY CARE CLINIC,1102 DERBY AVE,OAKLAND,94601,Alameda,37.7763418,-122.23122,,6001,True,False,False,True
FRUITVALE HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,3020 EAST 15TH STREET,OAKLAND,94601,Alameda,37.779705,-122.226822,,6001,False,False,False,True
FUENTE WELLNESS CENTER,COMTYC,PRIMARY CARE CLINIC,"16335 E 14TH ST, FLOOR 2ND",SAN LEANDRO,94578,Alameda,37.6954432,-122.1146847,,6001,True,False,False,True
GARFIELD NEUROBEHAVIORAL CENTER,SNF,SKILLED NURSING FACILITY,1451 28TH AVENUE,OAKLAND,94601,Alameda,37.780848,-122.229468,,6001,False,False,False,True
GEORGE MARK CHILDREN'S HOUSE,CLHF,CONGREGATE LIVING HEALTH FACILITY,2121 GEORGE MARK LN,SAN LEANDRO,94578,Alameda,37.708533,-122.1162165,,6001,False,False,False,True
GIMAG HOME HEALTH CARE,HHA,HOME HEALTH AGENCY,"4047 1ST ST, SUITE 101 & 103",LIVERMORE,94551,Alameda,37.69308301,-121.747991,,6001,False,False,False,True
GIMAG HOSPICE & PALLIATIVE CARE,HOSPICE,HOSPICE,"4049 1ST ST, SUITE 135",LIVERMORE,94551,Alameda,37.693215,-121.747995,,6001,False,False,False,True
GLADMAN DAY TREATMENT PROGRAM MENTAL HEALTH,UNLICEN,OTHER,2620 26TH AVE,OAKLAND,94601,Alameda,37.79082,-122.2230195,,6001,False,False,False,True
GOLDEN HARBOR HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,442 SUNSET BLVD,HAYWARD,94541,Alameda,37.67485401,-122.097946,,6001,False,False,False,True
"GOLDEN PACIFIC HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"1151 HARBOR BAY PKWY, SUITE 201A",ALAMEDA,94502,Alameda,37.72715201,-122.231566,,6001,False,False,False,True
"GUARDIAN HOME HEALTH CARE & HOSPICE, INC.",HHA,HOME HEALTH AGENCY,"6601 OWENS DR, SUITE 135 OFFICE A",PLEASANTON,94588,Alameda,37.698048,-121.907925,,6001,False,False,False,True
"GUARDIAN HOME HEALTH CARE & HOSPICE, INC.",HOSPICE,HOSPICE,"6601 OWENS DR, SUITE 135 OFFICE B",PLEASANTON,94588,Alameda,37.698048,-121.907925,,6001,False,False,False,True
"HACIENDA SURGERY CENTER, LLC",ASC,SURGICAL CLINIC,"4626 WILLOW ROAD, SUITE 100",PLEASANTON,94588,Alameda,37.692225,-121.8988485,,6001,False,False,False,True
HALLWAY HOME HEALTH LLC,HHA,HOME HEALTH AGENCY,"7027 DUBLIN BLVD, SUITE 120",DUBLIN,94568,Alameda,37.70558299,-121.91963,,6001,False,False,False,True
HATHAWAY ICF/DD-H,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,19834 HATHAWAY AVENUE,HAYWARD,94541,Alameda,37.675296,-122.112936,,6001,False,False,False,True
HAVENSCOURT HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,1390 66TH AVE,OAKLAND,94621,Alameda,37.76200471,-122.1932897,,6001,True,False,False,True
HAWTHORNE ELEMENTARY SCHOOL-BASED CLINIC,COMTYC,PRIMARY CARE CLINIC,1700 28TH AVENUE,OAKLAND,94601,Alameda,37.78227,-122.2260885,,6001,True,False,False,True
HAYWARD DIALYSIS CENTER,ESRD/CDC,CHRONIC DIALYSIS CLINIC,"21615 HESPERIAN BLVD, SUITE F",HAYWARD,94541,Alameda,37.660779,-122.1160095,,6001,False,False,False,True
HAYWARD GARDENS POST ACUTE,SNF,SKILLED NURSING FACILITY,1628 B STREET,HAYWARD,94541,Alameda,37.679724,-122.0718735,,6001,False,False,False,True
HAYWARD HEALTHCARE & WELLNESS CENTER,SNF,SKILLED NURSING FACILITY,1805 WEST STREET,HAYWARD,94545,Alameda,37.645272,-122.116122,,6001,False,False,False,True
HAYWARD HILLS HEALTH CARE CENTER,SNF,SKILLED NURSING FACILITY,1768 B STREET,HAYWARD,94541,Alameda,37.682073,-122.069259,,6001,False,False,False,True
HAYWARD MISSION HILLS DIALYSIS,ESRD/CDC,CHRONIC DIALYSIS CLINIC,1661 INDUSTRIAL PKWY W,HAYWARD,94544,Alameda,37.617975,-122.0683635,,6001,False,False,False,True
HAYWARD POST ACUTE,SNF,SKILLED NURSING FACILITY,25919 GADING ROAD,HAYWARD,94544,Alameda,37.64727,-122.082624,,6001,False,False,False,True
HAYWARD RESIDENTIAL TREATMENT FACILITY,CLHF,CONGREGATE LIVING HEALTH FACILITY,1782 B ST,HAYWARD,94541,Alameda,37.681524,-122.068305,,6001,False,False,False,True
HAYWARD WELLNESS,FQHC,PRIMARY CARE CLINIC,664 SOUTHLAND MALL,HAYWARD,94545,Alameda,37.650663,-122.104188,,6001,True,False,False,True
HEALTH CONNECT NURSING SERVICES INC,HHA,HOME HEALTH AGENCY,"4125 MOHR AVE, SUITE C",PLEASANTON,94566,Alameda,37.68237299,-121.8734312,,6001,False,False,False,True
"HEALTH NOW HOME HEALTHCARE, INC.",HHA,HOME HEALTH AGENCY,23591 FOLEY STREET,HAYWARD,94545,Alameda,37.64089849,-122.1314219,,6001,False,False,False,True
HEALTHFLEX HOME HEALTH SERVICES,HHA,HOME HEALTH AGENCY,"7677 OAKPORT ST, SUITE 930",OAKLAND,94621,Alameda,37.746747,-122.2035435,,6001,False,False,False,True
HEALTHFLEX HOSPICE,HOSPICE,HOSPICE,"7677 OAKPORT ST, SUITE 920",OAKLAND,94621,Alameda,37.746747,-122.2035435,,6001,False,False,False,True
HEALTHNOW HOSPICE INC.,HOSPICE,HOSPICE,23591 FOLEY ST,HAYWARD,94545,Alameda,37.64089849,-122.1314219,,6001,False,False,False,True
HEAVEN'S COURT HEALTH AGENCY,HHA,HOME HEALTH AGENCY,"917 HARRISON ST, SUITE 917-1C",OAKLAND,94607,Alameda,37.799955,-122.269797,,6001,False,False,False,True
HEELAS HEALTH CARE SERVICES INC.,HHA,HOME HEALTH AGENCY,"2777 ALVARADO STREET, SUITE B",SAN LEANDRO,94577,Alameda,37.708326,-122.15448,,6001,False,False,False,True
HIGHLAND HOSPITAL,GACH,GENERAL ACUTE CARE HOSPITAL,1411 E 31ST STREET,OAKLAND,94602,Alameda,37.798281,-122.231673,LEVEL I,6001,False,True,True,True
HIGHLAND WELLNESS CENTER,FQHC,PRIMARY CARE CLINIC,1411 EAST 31ST STREET,OAKLAND,94602,Alameda,37.798281,-122.231673,,6001,True,False,False,True
"HOLISTIC PALLIATIVE CARE, INC.",HOSPICE,HOSPICE,"5707 REDWOOD ROAD, SUITE 1",OAKLAND,94619,Alameda,37.800054,-122.1710355,,6001,False,False,False,True
HOME BLESS INC,HHA,HOME HEALTH AGENCY,"5674 STONERIDGE DR, SUITE 119",PLEASANTON,94588,Alameda,37.69115199,-121.889596,,6001,False,False,False,True
"HOME CONNECT HOSPICE, LLC",HOSPICE,HOSPICE,"200 BROWN RD, SUITE 106",FREMONT,94539,Alameda,37.494783,-121.9255155,,6001,False,False,False,True
HONG FOOK ADULT DAY HEALTH CARE,ADHC,ADULT DAY HEALTH CARE,275 14TH ST,OAKLAND,94612,Alameda,37.80261586,-122.2670264,,6001,False,False,False,True
HONG FOOK CENTER - HARRISON STREET,ADHC,ADULT DAY HEALTH CARE,1388 HARRISON ST,OAKLAND,94612,Alameda,37.80277006,-122.2676183,,6001,False,False,False,True
HOPE HOSPICE,HOSPICE,HOSPICE,"6801 KOLL CENTER PKWY, SUITE 140",PLEASANTON,94566,Alameda,37.65950553,-121.9004188,,6001,False,False,False,True
HOSPICE OF THE EAST BAY,HOSPICE,HOSPICE,"6425 CHRISTIE AVE, SUITE 265",EMERYVILLE,94608,Alameda,37.844019,-122.2962705,,6001,False,False,False,True
INTEGRAL HOME HEALTH,HHA,HOME HEALTH AGENCY,"3862 SMITH ST, ROOM A",UNION CITY,94587,Alameda,37.596267,-122.078196,,6001,False,False,False,True
JANET YAMADA-SOTO,UNLICEN,OTHER,"2041 BANCROFT WAY, SUITE 301",BERKELEY,94704,Alameda,37.86753309,-122.268732,,6001,False,False,False,True
JEANNE POWERS,UNLICEN,OTHER,"19682 HESPERIAN BLVD, SUITE 110",HAYWARD,94541,Alameda,37.668204,-122.1192405,,6001,False,False,False,True
JOHN GEORGE PSYCHIATRIC HOSPITAL,APH,ACUTE PSYCHIATRIC HOSPITAL,2060 FAIRMONT DRIVE,SAN LEANDRO,94578,Alameda,37.71072,-122.1202305,,6001,False,True,False,True
JOHN S. POLOS,UNLICEN,OTHER,"411 30TH ST, SUITE 508",OAKLAND,94609,Alameda,37.818855,-122.264973,,6001,False,False,False,True
JONES CONVALESCENT HOSPITAL,SNF,SKILLED NURSING FACILITY,524 CALLAN AVENUE,SAN LEANDRO,94577,Alameda,37.727532,-122.151132,,6001,False,False,False,True
"KABAFUSION, LLC",HHA,HOME HEALTH AGENCY,"5860 W LAS POSITAS BLVD, SUITE 19",PLEASANTON,94588,Alameda,37.683666,-121.896684,,6001,False,False,False,True
KAIROS HOME CARE LLC,HHA,HOME HEALTH AGENCY,"39210 STATE ST, SUITE 106",FREMONT,94538,Alameda,37.549585,-121.982423,,6001,False,False,False,True
KAISER FOUNDATION HOSPITAL - FREMONT,GACH,GENERAL ACUTE CARE HOSPITAL,39400 PASEO PADRE PARKWAY,FREMONT,94538,Alameda,37.552563,-121.9766355,,6001,False,True,True,True
KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,GACH,GENERAL ACUTE CARE HOSPITAL,275 WEST MACARTHUR BOULEVARD,OAKLAND,94611,Alameda,37.82395945,-122.2578743,,6001,False,True,True,True
KAISER FOUNDATION HOSPITAL - SAN LEANDRO,GACH,GENERAL ACUTE CARE HOSPITAL,2500 MERCED STREET,SAN LEANDRO,94577,Alameda,37.705599,-122.168286,,6001,False,True,True,True
KAISER FOUNDATION HOSPITAL HOME HEALTH - OAKLAND,HHA,HOME HEALTH AGENCY,4501 BROADWAY,OAKLAND,94611,Alameda,37.833606,-122.254119,,6001,False,False,False,True
KAISER FOUNDATION HOSPITAL HOSPICE - HAYWARD,HOSPICE,HOSPICE,30116 EIGENBRODT WAY,UNION CITY,94587,Alameda,37.60845039,-122.0715596,,6001,False,False,False,True
KAISER FOUNDATION HOSPITAL HOSPICE - OAKLAND,HOSPICE,HOSPICE,"4501 BROADWAY, 1ST FLOOR",OAKLAND,94611,Alameda,37.833606,-122.254119,,6001,False,False,False,True
KALINGA CARE HOME,CLHF,CONGREGATE LIVING HEALTH FACILITY,1230 VANCOUVER WAY,LIVERMORE,94550,Alameda,37.6668,-121.77999,,6001,False,False,False,True
KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,GACH,GENERAL ACUTE CARE HOSPITAL,2800 BENEDICT DRIVE,SAN LEANDRO,94577,Alameda,37.71612,-122.130801,,6001,False,True,True,True
KYAKAMEENA CARE CENTER,SNF,SKILLED NURSING FACILITY,2131 CARLETON STREET,BERKELEY,94704,Alameda,37.861713,-122.2652025,,6001,False,False,False,True
LA CHEIM BEHAVIORAL HEALTH SERVICES (OAKLAND),PSYCHC,PSYCHOLOGY CLINIC,3031 TELEGRAPH AVENUE,OAKLAND,94609,Alameda,37.819737,-122.2673985,,6001,False,True,False,True
